id,sex,bizflag,zip,zip_bins,numords,dollars,last,sincepurch,version1,owntaxprod,upgraded,res1
505,M,0,801,1,2,14,2,13,0,0,0,1
506,M,0,801,1,1,94.5,22,1,0,0,0,0
507,M,0,801,1,2,34,19,18,0,0,1,1
508,M,0,801,1,3,114.5,17,29,1,0,0,1
509,M,0,801,1,2,56,4,11,0,0,0,0
510,M,0,801,1,2,46.5,12,28,0,0,1,0
511,F,0,801,1,1,67,18,15,0,0,0,0
512,F,0,801,1,2,41.5,4,27,0,0,1,0
513,M,0,801,1,1,39.5,11,22,1,0,0,1
514,M,0,801,1,4,317.5,27,2,0,0,0,0
515,F,0,801,1,4,164.5,6,19,0,0,0,1
516,F,0,801,1,3,65,17,7,0,0,0,0
517,F,0,801,1,1,48,17,10,0,0,0,0
518,F,0,801,1,1,59.5,15,17,0,0,0,0
519,M,0,801,1,1,94.5,19,16,0,0,0,0
520,M,0,801,1,1,34.5,24,8,0,0,0,0
521,M,0,801,1,1,44.5,21,3,0,0,0,0
522,M,0,801,1,1,92,17,2,0,0,0,1
523,F,0,801,1,2,63,29,8,0,0,0,0
524,F,0,801,1,2,108,15,12,0,0,0,0
525,M,1,801,1,1,109.5,13,3,0,0,0,1
526,M,1,801,1,1,4.5,23,16,0,0,1,1
527,M,1,801,1,1,38.5,26,3,0,0,0,1
528,M,1,801,1,4,361,1,7,0,0,0,1
529,M,0,801,1,1,272,15,14,0,0,0,1
530,M,0,801,1,1,49.5,1,20,1,0,0,0
531,M,0,801,1,1,17.5,17,4,0,0,0,0
532,M,0,801,1,1,49.5,36,1,0,0,0,0
533,M,0,801,1,1,35.5,5,3,0,0,0,0
534,M,0,801,1,2,70.5,13,34,1,0,0,0
535,M,0,801,1,2,317,14,11,0,0,0,1
536,M,0,801,1,2,225,18,28,1,0,0,0
537,M,0,801,1,1,51.5,27,9,0,0,0,0
538,M,0,801,1,1,39.5,19,27,0,0,1,0
539,M,0,801,1,1,50.5,11,18,0,0,1,1
540,M,0,801,1,1,33.5,4,15,0,0,0,1
541,M,0,801,1,3,63.5,12,14,0,0,0,1
542,M,0,801,1,1,54.5,12,22,0,0,1,1
543,M,0,801,1,3,72.5,27,32,0,0,1,0
544,M,0,801,1,2,89,13,25,0,0,1,0
545,U,1,801,1,1,79.5,36,25,1,0,0,0
546,U,1,801,1,1,13.5,31,12,0,0,0,0
547,U,0,801,1,1,39.5,33,24,1,0,0,0
548,U,0,801,1,1,19.5,20,14,0,0,0,0
549,M,1,801,1,1,67,29,9,0,0,0,0
550,M,1,801,1,2,83,8,12,0,0,0,0
551,U,1,801,1,2,116.5,3,2,0,0,0,1
552,U,1,801,1,2,48,30,36,1,0,0,0
553,M,0,801,1,5,145.5,13,5,0,0,0,1
554,M,0,801,1,2,29,12,31,1,0,0,0
555,M,0,801,1,2,132,36,13,0,0,0,0
556,M,0,801,1,1,54.5,9,8,0,0,0,0
557,M,0,801,1,1,19.5,6,20,0,0,1,1
558,M,0,801,1,1,40,29,17,1,0,0,0
559,M,0,801,1,4,155.5,15,32,1,0,0,1
560,M,0,801,1,2,23.5,10,26,0,0,1,1
561,M,0,801,1,1,14.5,24,8,0,0,0,0
562,M,0,801,1,4,103,9,3,0,0,0,0
563,M,0,801,1,1,24.5,20,33,0,0,1,0
564,M,0,801,1,3,155.5,3,10,0,0,0,0
565,M,0,801,1,2,99,7,34,1,0,0,0
566,M,0,801,1,2,74,15,22,1,0,0,0
567,M,0,801,1,2,139,29,23,0,0,1,1
568,M,0,801,1,1,12,19,11,0,0,0,0
569,M,0,801,1,4,208,26,4,0,0,0,0
570,M,0,801,1,2,82,16,24,1,0,0,1
571,M,0,801,1,2,204,18,34,1,0,0,0
572,M,0,801,1,1,6.5,16,9,0,0,0,1
573,M,0,801,1,1,194.5,21,32,1,0,0,0
574,M,0,801,1,1,49.5,16,21,0,0,1,1
575,M,0,801,1,1,24.5,36,4,0,0,0,1
576,M,0,801,1,2,57.5,25,12,0,0,0,1
577,M,0,801,1,2,163,7,5,0,1,0,1
578,M,0,801,1,1,19.5,23,10,0,0,0,0
579,M,0,801,1,1,84.5,22,30,1,0,0,0
580,M,0,801,1,1,9.5,6,12,0,0,0,1
581,M,0,801,1,3,118.5,8,14,0,0,0,1
582,M,0,801,1,2,22,7,18,1,0,0,0
583,M,1,801,1,2,44,14,31,0,0,1,1
584,M,1,801,1,1,13,28,1,0,0,0,0
585,M,1,801,1,2,29,24,25,0,0,1,0
586,M,1,801,1,3,56,28,11,0,1,0,0
587,M,0,801,1,2,109,34,14,0,0,0,1
588,M,0,801,1,1,4,17,23,0,0,1,0
589,M,0,801,1,2,83,13,26,1,0,0,0
590,M,0,801,1,3,95,30,8,0,0,0,0
591,M,0,801,1,3,226,23,6,0,0,0,0
592,M,0,801,1,1,24.5,22,25,0,0,1,1
593,M,0,801,1,3,178.5,31,35,1,0,0,0
594,M,0,801,1,1,64.5,20,22,0,0,1,1
595,M,0,801,1,3,77,13,14,0,0,0,0
596,M,0,801,1,2,79,15,6,0,0,0,0
597,M,0,801,1,1,54,27,13,0,0,0,0
598,M,0,801,1,1,17.5,5,3,0,0,0,1
599,F,0,801,1,1,14.5,20,7,0,0,0,0
600,F,0,801,1,4,60.5,3,1,0,0,0,0
601,M,0,801,1,2,96.5,1,12,0,0,0,1
602,M,0,801,1,1,22,24,7,0,0,0,1
603,M,1,801,1,1,39.5,34,6,0,0,0,0
604,M,1,801,1,1,17.5,16,7,0,0,0,0
605,M,1,801,1,2,99,32,14,0,0,0,0
606,M,1,801,1,1,29.5,11,1,0,0,0,0
607,M,0,801,1,2,51.5,9,3,0,0,0,0
608,M,0,801,1,2,99.5,1,23,0,0,1,1
609,M,0,801,1,1,84.5,18,10,0,0,0,0
610,M,0,801,1,3,51,8,8,0,0,0,1
611,F,0,801,1,1,19.5,15,8,0,0,0,0
612,F,0,801,1,1,102,16,10,0,0,0,0
613,F,0,801,1,2,55.5,18,25,1,0,0,0
614,F,0,801,1,1,59.5,14,16,0,0,0,1
615,U,0,801,1,3,101,12,24,0,0,1,1
616,U,0,801,1,1,94.5,29,30,1,0,0,0
617,M,0,801,1,1,179.5,14,5,0,0,0,1
618,M,0,801,1,1,49.5,17,23,0,0,1,0
619,M,0,801,1,1,99.5,4,11,0,0,0,0
620,M,0,801,1,2,88,16,11,0,0,0,1
621,M,0,801,1,2,62.5,22,8,0,0,0,1
622,M,0,801,1,4,371,32,6,0,0,0,1
623,U,0,801,1,1,24.5,34,29,1,0,0,0
624,U,0,801,1,1,64.5,18,8,0,0,0,1
625,M,0,801,1,4,238.5,4,12,0,0,0,0
626,M,0,801,1,1,19.5,25,3,0,0,0,0
627,F,0,801,1,1,74.5,24,16,1,0,0,1
628,F,0,801,1,1,57,2,11,0,0,0,1
629,M,1,801,1,1,19.5,13,2,0,0,0,1
630,M,1,801,1,2,29,16,25,0,0,1,0
631,M,0,801,1,2,29,5,26,1,0,0,0
632,M,0,801,1,1,24.5,27,9,0,0,0,1
633,M,1,801,1,4,22,4,17,0,0,0,0
634,M,1,801,1,4,411,27,30,1,0,0,0
635,M,0,801,1,2,154,6,17,0,0,0,0
636,M,0,801,1,1,12,13,22,0,0,1,1
637,M,0,801,1,2,161.5,7,35,0,0,1,0
638,M,0,801,1,3,100.5,3,14,0,0,0,1
639,M,0,801,1,1,84.5,13,27,0,0,1,0
640,M,0,801,1,1,6.5,22,36,0,0,1,0
641,M,0,801,1,3,151,17,6,0,0,0,0
642,M,0,801,1,1,134.5,25,17,0,0,0,0
643,U,0,801,1,1,99.5,25,36,1,0,0,1
644,U,0,801,1,2,39,12,5,0,0,0,0
645,M,0,801,1,1,174.5,20,8,0,0,0,0
646,M,0,801,1,4,52,32,8,0,0,0,1
647,M,0,801,1,5,136,1,23,0,0,1,0
648,M,0,801,1,1,121,12,11,0,0,0,0
649,M,1,801,1,1,4.5,25,19,0,0,1,0
650,M,1,801,1,1,54.5,36,11,0,0,0,0
651,M,0,801,1,1,61,34,3,0,0,0,1
652,M,0,801,1,3,348,33,6,0,0,0,0
653,F,0,801,1,1,3.5,16,8,0,0,0,0
654,F,0,801,1,5,238,14,30,1,0,0,1
655,M,0,801,1,3,118.5,19,20,0,0,1,0
656,M,0,801,1,2,28.5,17,28,1,0,0,0
657,M,0,802,1,1,39.5,2,2,0,0,0,0
658,M,0,802,1,1,24.5,33,25,1,0,0,0
659,M,0,804,1,1,6,7,10,0,0,0,0
660,M,0,804,1,2,45,2,10,0,0,0,0
661,M,0,804,1,1,39.5,9,24,0,0,1,1
662,M,0,804,1,2,54,13,28,0,0,1,1
663,M,0,804,1,4,180.5,2,18,0,0,1,1
664,M,0,804,1,1,39.5,12,25,0,0,1,0
665,F,1,804,1,5,75.5,8,17,0,0,0,1
666,F,1,804,1,1,39.5,24,18,0,0,1,0
667,M,0,804,1,2,84,12,25,0,0,1,0
668,M,0,804,1,4,246,9,22,1,0,0,1
669,M,0,804,1,1,19.5,4,8,0,0,0,1
670,M,0,804,1,3,100.5,26,19,0,0,1,0
671,F,1,804,1,2,30.5,16,2,0,0,0,0
672,F,1,804,1,1,33.5,24,8,0,0,0,0
673,M,0,804,1,5,257.5,7,36,0,0,1,1
674,M,0,804,1,3,280,15,19,0,0,1,0
675,M,0,804,1,3,65.5,5,5,0,0,0,0
676,M,0,804,1,1,59.5,7,35,0,0,1,0
677,M,1,804,1,2,32.5,20,4,0,0,0,0
678,M,1,804,1,2,41.5,4,10,0,0,0,0
679,M,0,804,1,1,39.5,31,1,0,0,0,0
680,M,0,804,1,5,142.5,18,22,0,0,1,0
681,F,1,804,1,1,49.5,24,16,0,0,1,1
682,F,1,804,1,1,57.5,24,16,0,0,0,0
683,M,1,804,1,1,39.5,13,19,0,0,1,0
684,M,1,804,1,1,14.5,10,19,0,0,0,0
685,M,1,804,1,1,27,22,8,0,0,0,1
686,M,1,804,1,1,12,10,35,0,0,1,1
687,F,0,804,1,4,115.5,7,3,0,0,0,0
688,F,0,804,1,1,6,12,30,0,0,1,0
689,M,0,804,1,2,96.5,14,13,0,0,0,1
690,M,0,804,1,3,65,24,13,0,0,0,0
691,M,0,804,1,5,120.5,17,23,1,0,0,0
692,M,0,804,1,2,79,13,2,0,0,0,0
693,M,0,804,1,1,26.5,5,11,0,0,0,1
694,M,0,804,1,1,49.5,32,9,0,0,0,1
695,U,1,804,1,1,74,29,17,0,0,0,0
696,U,1,804,1,4,27,3,26,1,0,0,1
697,U,1,804,1,5,170.5,29,3,0,0,0,0
698,U,1,804,1,3,90.5,2,6,0,0,0,0
699,M,0,804,1,1,26.5,17,22,1,0,0,0
700,M,0,804,1,4,252,1,32,1,0,0,0
701,M,1,820,1,2,28.5,16,5,0,0,0,0
702,M,1,820,1,1,34.5,29,28,0,0,1,0
703,M,0,841,1,1,56,4,31,1,0,0,0
704,M,0,841,1,3,184.5,2,31,1,0,0,0
705,M,1,906,1,5,176,18,18,0,0,1,0
706,M,1,906,1,3,56,24,5,0,0,0,0
707,M,0,911,1,3,50,16,36,1,0,0,0
708,M,0,911,1,3,87.5,19,10,0,0,0,0
709,M,0,918,1,3,171,15,3,0,0,0,0
710,M,0,918,1,1,34.5,6,2,0,0,0,0
711,U,0,921,1,5,75,17,32,1,0,0,0
712,U,0,921,1,2,131.5,25,2,0,0,0,0
713,U,1,926,1,1,114.5,22,25,0,0,1,0
714,U,1,926,1,2,19,24,24,1,0,0,0
715,M,1,931,1,3,26.5,11,5,0,0,0,0
716,M,1,931,1,1,14.5,11,26,1,0,0,0
717,U,0,953,1,1,172,4,1,0,0,0,0
718,U,0,953,1,3,542,14,25,1,0,0,0
719,M,0,961,1,1,69.5,19,9,0,0,0,0
720,M,0,961,1,1,222.5,23,8,0,0,0,0
721,U,1,970,1,1,39.5,31,33,0,0,1,0
722,U,1,970,1,1,39.5,13,29,0,0,1,0
723,M,0,986,1,2,138.5,27,2,0,0,0,0
724,M,0,986,1,4,143,14,18,1,0,0,0
725,F,0,1002,1,1,59.5,36,7,0,0,0,0
726,F,0,1002,1,1,39.5,6,29,0,0,1,0
727,M,1,1003,1,2,141.5,19,15,0,0,1,0
728,M,1,1003,1,1,35.5,16,19,0,0,1,0
729,M,1,1012,1,4,148,12,7,0,1,0,0
730,M,1,1012,1,1,9.5,2,12,0,0,0,0
731,M,0,1027,1,1,44.5,4,18,0,0,0,0
732,M,0,1027,1,2,74,3,31,0,0,1,0
733,F,0,1028,1,4,200,21,7,0,0,0,0
734,F,0,1028,1,3,156,14,12,0,0,0,0
735,M,1,1037,1,2,44,15,14,0,0,0,0
736,M,1,1037,1,1,20,17,10,0,0,0,0
737,M,0,1053,1,4,105.5,14,21,1,0,0,0
738,M,0,1053,1,1,74.5,22,18,0,0,1,0
739,F,0,1060,1,3,87,5,21,1,0,0,0
740,F,0,1060,1,2,14,13,19,1,0,0,0
741,F,0,1061,1,3,273.5,26,19,1,0,0,0
742,F,0,1061,1,1,59.5,13,8,0,0,0,0
743,F,0,1075,1,3,68.5,10,31,0,1,1,0
744,F,0,1075,1,2,55.5,4,14,0,0,0,0
745,M,0,1085,1,4,350.5,2,24,1,0,0,1
746,M,0,1085,1,3,149,24,34,1,0,0,0
747,M,1,1089,1,2,59,19,22,1,0,0,0
748,M,1,1089,1,2,119,11,8,0,0,0,0
749,F,0,1095,1,3,79,4,27,0,0,1,0
750,F,0,1095,1,1,54.5,27,27,0,0,1,0
751,U,1,1105,1,1,9.5,14,28,0,0,1,0
752,U,1,1105,1,1,24.5,25,20,0,0,1,1
753,M,0,1106,1,1,104.5,19,7,0,0,0,0
754,M,0,1106,1,3,145.5,14,14,0,0,0,0
755,F,0,1118,1,1,24.5,6,35,0,0,1,0
756,F,0,1118,1,1,24.5,12,10,0,0,0,0
757,M,0,1201,1,1,102,3,7,0,0,0,0
758,M,0,1201,1,2,94,21,33,1,0,0,0
759,F,0,1202,1,1,58,17,29,0,0,1,0
760,F,0,1202,1,2,22,1,15,1,0,0,0
761,M,0,1230,1,3,42,6,2,0,0,0,0
762,M,0,1230,1,1,129.5,25,2,0,0,0,0
763,M,1,1247,1,2,84,6,34,1,0,0,0
764,M,1,1247,1,1,57.5,34,2,0,0,0,0
765,M,0,1267,1,1,37,34,1,0,0,0,0
766,M,0,1267,1,2,74.5,28,6,0,0,0,0
767,U,1,1331,1,1,22,17,27,1,0,0,0
768,U,1,1331,1,1,17.5,17,18,1,0,0,0
769,M,0,1364,1,3,221,18,23,1,0,0,0
770,M,0,1364,1,1,124.5,19,19,1,0,0,0
771,M,0,1420,1,5,218,12,24,1,0,0,0
772,M,0,1420,1,3,118.5,31,7,0,0,0,0
773,F,1,1432,1,2,23,6,8,0,0,0,0
774,F,1,1432,1,5,66.5,4,13,0,0,0,0
775,M,0,1450,1,4,77,3,3,0,0,0,0
776,M,0,1450,1,5,66.5,5,30,1,0,0,0
777,U,0,1451,1,1,49.5,10,1,0,0,0,0
778,U,0,1451,1,2,104,24,2,0,0,0,0
779,M,0,1453,1,1,22,28,11,0,0,0,0
780,M,0,1453,1,2,126.5,4,19,0,0,1,0
781,M,0,1460,1,1,12,14,5,0,0,0,0
782,M,0,1460,1,2,144,34,11,0,0,0,0
783,M,0,1463,1,1,17.5,17,9,0,0,0,0
784,M,0,1463,1,2,99,21,3,0,0,0,0
785,M,0,1474,1,1,49.5,24,20,1,0,0,0
786,M,0,1474,1,2,123,17,6,0,0,0,0
787,U,1,1504,1,1,14.5,21,18,0,0,0,0
788,U,1,1504,1,1,59.5,23,17,0,0,0,0
789,M,0,1510,1,2,76,19,4,0,1,0,0
790,M,0,1510,1,1,39.5,31,32,0,0,1,0
791,M,0,1520,1,1,59.5,34,10,0,0,0,0
792,M,0,1520,1,2,49,17,24,0,1,1,0
793,M,0,1525,1,4,90.5,28,4,0,0,0,0
794,M,0,1525,1,2,69,34,3,0,0,0,0
795,M,1,1532,1,1,42,22,29,1,0,0,0
796,M,1,1532,1,1,8.5,6,29,1,0,0,0
797,M,0,1540,1,1,7.5,24,11,0,0,0,0
798,M,0,1540,1,1,12.5,2,34,0,0,1,0
799,M,0,1545,1,1,49.5,1,25,0,0,1,1
800,M,0,1545,1,2,249,25,12,0,0,0,0
801,M,0,1545,1,1,22,17,18,0,0,1,0
802,M,0,1545,1,5,147.5,4,9,0,0,0,0
803,M,0,1564,1,1,89,24,4,0,0,0,0
804,M,0,1564,1,2,83.5,27,2,0,0,0,0
805,M,0,1569,1,2,238,30,4,0,0,0,0
806,M,0,1569,1,1,24.5,15,1,0,0,0,0
807,M,0,1581,1,1,49.5,19,3,0,0,0,0
808,M,0,1581,1,2,65.5,5,29,1,0,0,0
809,M,0,1581,1,3,137.5,4,14,0,0,0,0
810,M,0,1581,1,1,124.5,20,19,1,0,0,0
811,M,0,1590,1,5,132.5,13,14,0,0,0,0
812,M,0,1590,1,2,22.5,1,36,1,0,0,0
813,U,1,1603,1,1,243.5,29,12,0,0,0,0
814,U,1,1603,1,3,74.5,8,6,0,0,0,0
815,M,1,1605,1,4,832,27,28,1,0,0,0
816,M,1,1605,1,1,291.5,26,20,1,0,0,0
817,M,0,1608,1,2,109,10,20,0,0,1,0
818,M,0,1608,1,1,39.5,21,32,0,0,1,1
819,F,0,1610,1,2,74,3,23,1,0,0,0
820,F,0,1610,1,1,19.5,18,30,1,0,0,0
821,M,0,1701,1,2,103.5,5,36,1,0,0,0
822,M,0,1701,1,3,58.5,21,19,0,0,1,0
823,M,0,1701,1,2,55.5,8,3,0,0,0,0
824,M,0,1701,1,5,183.5,25,16,0,0,0,0
825,M,1,1701,1,1,54.5,24,30,0,0,1,0
826,M,1,1701,1,1,39.5,14,10,0,0,0,0
827,M,0,1701,1,1,24.5,12,22,0,0,1,0
828,M,0,1701,1,1,14.5,23,26,0,0,1,0
829,M,1,1719,1,4,51.5,6,3,0,0,0,0
830,M,1,1719,1,2,89,24,5,0,0,0,0
831,M,1,1720,1,1,54.5,12,23,0,0,1,0
832,M,1,1720,1,1,14.5,33,27,1,0,0,0
833,U,0,1720,1,1,44.5,5,18,0,0,1,0
834,U,0,1720,1,1,57,24,12,0,0,0,0
835,M,0,1721,1,5,555,25,24,1,0,0,0
836,M,0,1721,1,1,114.5,25,7,0,0,0,0
837,M,0,1730,1,3,163.5,7,5,0,0,0,0
838,M,0,1730,1,1,16.5,8,17,0,0,0,0
839,M,0,1740,1,3,109,5,13,0,0,0,0
840,M,0,1740,1,3,57.5,8,3,0,0,0,0
841,M,0,1741,1,2,49,9,5,0,1,0,0
842,M,0,1741,1,3,263.5,14,20,1,0,0,0
843,F,0,1742,1,2,100.5,4,11,0,0,0,0
844,F,0,1742,1,2,176.5,3,15,0,0,0,0
845,F,0,1742,1,2,59,30,17,0,0,0,0
846,F,0,1742,1,1,29,3,16,0,0,0,0
847,M,0,1746,1,1,199.5,22,7,0,0,0,0
848,M,0,1746,1,3,107,31,17,0,1,0,0
849,M,0,1748,1,1,49.5,36,11,0,0,0,0
850,M,0,1748,1,3,188.5,17,31,1,0,0,0
851,F,0,1749,1,1,115,22,1,0,0,0,0
852,F,0,1749,1,3,91,2,10,0,0,0,0
853,F,0,1752,1,1,14.5,12,17,0,0,0,0
854,F,0,1752,1,5,204.5,6,10,0,0,0,0
855,M,1,1752,1,1,29.5,11,1,0,0,0,0
856,M,1,1752,1,1,9.5,26,4,0,0,0,0
857,M,0,1754,1,2,111.5,23,15,0,0,0,0
858,M,0,1754,1,2,193,18,6,0,0,0,0
859,M,0,1757,1,2,69,10,8,0,0,0,0
860,M,0,1757,1,2,169,22,20,0,0,1,0
861,M,0,1760,1,1,169.5,18,21,1,0,0,0
862,M,0,1760,1,1,39.5,22,16,0,0,0,0
863,M,0,1760,1,5,199.5,1,1,0,0,0,0
864,M,0,1760,1,1,64.5,34,6,0,0,0,0
865,M,0,1770,1,1,24.5,2,9,0,0,0,0
866,M,0,1770,1,1,103,16,5,0,0,0,0
867,M,0,1772,1,4,305,4,24,0,0,1,1
868,M,0,1772,1,2,65,17,14,0,0,0,0
869,M,0,1775,1,2,28,4,8,0,0,0,0
870,M,0,1775,1,2,54,3,5,0,0,0,0
871,F,0,1776,1,2,69,3,6,0,0,0,0
872,F,0,1776,1,1,24.5,25,9,0,0,0,0
873,M,0,1776,1,1,69.5,20,34,1,0,0,0
874,M,0,1776,1,3,85,16,35,0,0,1,0
875,M,0,1778,1,2,169,2,12,0,0,0,0
876,M,0,1778,1,1,34.5,19,3,0,0,0,0
877,M,0,1801,1,3,123.5,1,27,0,0,1,0
878,M,0,1801,1,1,129.5,34,23,0,0,1,0
879,M,0,1801,1,1,99.5,2,29,0,0,1,1
880,M,0,1801,1,2,124,8,15,0,1,0,0
881,M,0,1803,1,2,41.5,21,18,0,0,1,0
882,M,0,1803,1,3,98,18,4,0,0,0,0
883,M,0,1803,1,2,151,31,21,0,0,1,0
884,M,0,1803,1,1,49.5,31,26,1,0,0,0
885,M,0,1810,1,1,39.5,19,25,0,0,1,0
886,M,0,1810,1,2,61.5,14,25,1,0,0,0
887,M,0,1810,1,5,91.5,29,15,0,0,0,0
888,M,0,1810,1,5,86.5,9,11,0,0,0,0
889,M,1,1810,1,2,119,1,24,0,1,1,0
890,M,1,1810,1,1,67,11,6,0,0,0,0
891,M,0,1821,1,3,117,13,31,0,0,1,0
892,M,0,1821,1,5,154,1,28,1,0,0,1
893,M,0,1824,1,2,82.5,19,18,1,0,0,0
894,M,0,1824,1,2,133.5,31,24,0,1,1,0
895,M,0,1824,1,1,69.5,31,9,0,0,0,0
896,M,0,1824,1,3,94,6,24,1,0,0,0
897,M,0,1826,1,4,127,13,1,0,0,0,0
898,M,0,1826,1,1,64.5,19,12,0,0,0,0
899,M,1,1832,1,3,138.5,17,26,1,0,0,0
900,M,1,1832,1,1,24.5,25,9,0,0,0,0
901,F,0,1834,1,2,171.5,24,26,1,0,0,0
902,F,0,1834,1,1,32.5,4,29,0,0,1,0
903,F,0,1841,1,5,212.5,23,16,0,0,0,0
904,F,0,1841,1,3,64,17,26,1,0,0,0
905,M,1,1844,1,2,106.5,6,28,0,0,1,0
906,M,1,1844,1,1,13,34,1,0,0,0,0
907,M,0,1845,1,2,58.5,22,3,0,0,0,0
908,M,0,1845,1,1,59.5,24,21,0,0,1,0
909,F,0,1845,1,3,223.5,15,23,1,0,0,0
910,F,0,1845,1,4,234,2,6,0,0,0,0
911,M,0,1851,1,3,78.5,20,33,1,0,0,0
912,M,0,1851,1,4,178,2,16,0,0,0,0
913,M,0,1854,1,1,24.5,13,4,0,0,0,0
914,M,0,1854,1,5,129.5,25,12,0,0,0,0
915,U,0,1863,1,1,29.5,10,33,1,0,0,0
916,U,0,1863,1,4,381,2,19,0,0,1,1
917,U,1,1864,1,1,31,16,3,0,0,0,0
918,U,1,1864,1,2,34,3,2,0,0,0,0
919,M,0,1867,1,4,126,27,26,1,0,0,0
920,M,0,1867,1,1,69.5,27,1,0,0,0,0
921,M,1,1876,1,1,35.5,16,18,0,0,0,0
922,M,1,1876,1,5,305,13,19,0,0,0,0
923,M,0,1879,1,2,57.5,26,21,1,0,0,0
924,M,0,1879,1,1,74.5,20,18,0,0,1,0
925,M,1,1880,1,2,182,26,12,0,0,0,0
926,M,1,1880,1,1,19.5,19,8,0,0,0,0
927,F,0,1886,1,4,159.5,34,12,0,0,0,0
928,F,0,1886,1,3,202,3,30,0,0,1,0
929,F,1,1886,1,2,27,17,32,1,0,0,0
930,F,1,1886,1,4,51.5,15,34,1,0,0,1
931,M,0,1887,1,1,7,33,33,0,0,1,0
932,M,0,1887,1,2,94,23,36,0,0,1,0
933,U,1,1890,1,1,29.5,8,24,0,0,1,0
934,U,1,1890,1,1,49.5,12,3,0,0,0,0
935,F,0,1890,1,1,29.5,2,25,1,0,0,0
936,F,0,1890,1,2,70,28,23,0,0,1,0
937,F,0,1904,1,1,122.5,9,11,0,0,0,0
938,F,0,1904,1,2,89,19,4,0,0,0,0
939,M,0,1906,1,3,193.5,1,9,0,0,0,0
940,M,0,1906,1,2,47.5,14,32,0,0,1,0
941,M,0,1907,1,2,146.5,13,26,1,0,0,1
942,M,0,1907,1,1,29.5,1,18,1,0,0,0
943,M,0,1915,1,1,59.5,36,27,0,0,1,0
944,M,0,1915,1,1,38.5,4,4,0,0,0,0
945,M,0,1915,1,3,31,17,22,1,0,0,0
946,M,0,1915,1,1,77.5,26,18,0,0,0,0
947,M,0,1921,1,1,49.5,21,35,1,0,0,0
948,M,0,1921,1,1,74.5,21,21,1,0,0,0
949,M,0,1923,1,1,29.5,1,7,0,0,0,0
950,M,0,1923,1,1,84.5,19,10,0,0,0,0
951,M,1,1929,1,4,353,1,31,0,0,1,0
952,M,1,1929,1,1,21,5,1,0,0,0,0
953,M,0,1930,1,2,60.5,36,9,0,0,0,0
954,M,0,1930,1,1,19.5,13,9,0,0,0,0
955,F,0,1938,1,1,54.5,25,5,0,0,0,0
956,F,0,1938,1,1,69.5,24,7,0,0,0,0
957,M,0,1944,1,3,166,26,3,0,0,0,0
958,M,0,1944,1,2,119,14,23,1,0,0,0
959,M,0,1945,1,4,123,14,34,0,0,1,0
960,M,0,1945,1,1,84.5,16,33,0,0,1,0
961,M,0,1949,1,1,44.5,17,14,0,0,0,0
962,M,0,1949,1,1,44.5,30,1,0,0,0,0
963,M,0,1950,1,1,4,16,9,0,0,0,0
964,M,0,1950,1,1,22,10,7,0,0,0,0
965,M,0,1960,1,2,55.5,30,17,1,0,0,0
966,M,0,1960,1,2,17,28,9,0,0,0,0
967,F,0,1960,1,1,14.5,18,20,1,0,0,0
968,F,0,1960,1,1,94.5,17,13,0,0,0,0
969,F,0,1969,1,2,22.5,6,21,1,0,0,0
970,F,0,1969,1,1,24.5,21,34,1,0,0,0
971,M,1,1970,1,2,135,34,28,0,0,1,0
972,M,1,1970,1,4,76,1,3,0,0,0,0
973,M,0,1982,1,1,19.5,21,18,1,0,0,0
974,M,0,1982,1,1,19.5,36,29,1,0,0,0
975,U,0,1985,1,1,94.5,24,24,1,0,0,0
976,U,0,1985,1,2,109,20,32,0,0,1,0
977,M,1,2021,1,2,238,13,5,0,0,0,0
978,M,1,2021,1,5,474,25,3,0,0,0,0
979,M,0,2025,1,1,9.5,33,10,0,0,0,0
980,M,0,2025,1,1,64.5,25,6,0,0,0,0
981,F,0,2026,1,1,19.5,23,33,1,0,0,0
982,F,0,2026,1,5,41,17,28,1,0,0,0
983,M,0,2030,1,1,7,13,18,0,0,1,0
984,M,0,2030,1,4,523,20,6,0,0,0,0
985,M,0,2035,1,3,93.5,2,4,0,0,0,0
986,M,0,2035,1,1,94,4,34,0,0,1,0
987,M,0,2038,1,1,114.5,12,36,1,0,0,0
988,M,0,2038,1,1,89.5,2,14,0,0,0,0
989,M,0,2043,1,2,43.5,23,9,0,0,0,0
990,M,0,2043,1,1,24.5,15,6,0,0,0,0
991,M,0,2045,1,1,44.5,24,22,0,0,1,0
992,M,0,2045,1,1,64.5,6,16,1,0,0,0
993,F,0,2048,1,3,128.5,2,10,0,0,0,0
994,F,0,2048,1,1,19.5,25,17,1,0,0,0
995,M,0,2050,1,1,29.5,1,3,0,0,0,1
996,M,0,2050,1,1,14.5,3,16,0,0,0,0
997,F,0,2052,1,3,57,33,19,0,0,1,0
998,F,0,2052,1,1,27,8,1,0,0,0,0
999,M,0,2054,1,1,14.5,33,12,0,0,0,0
1000,M,0,2054,1,4,125,22,9,0,0,0,0
1001,F,0,2061,1,3,78.5,5,3,0,0,0,0
1002,F,0,2061,1,1,44.5,15,25,1,0,0,0
1003,M,0,2062,1,1,34.5,31,9,0,0,0,0
1004,M,0,2062,1,1,174.5,22,1,0,0,0,1
1005,M,0,2066,1,1,67,17,8,0,0,0,0
